Error,Time,Features
83.282314206853798,2015-04-24 19:28:35,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
84.561282667162686,2015-04-24 19:30:44,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
84.566436044468361,2015-04-24 20:36:39,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.300289589016643,2015-04-24 20:38:47,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.29976727500609,2015-04-24 20:40:59,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
88.350470366801602,2015-04-24 20:48:16,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.28706013520295,2015-04-24 20:52:14,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.296599623105436,2015-04-24 20:56:03,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.435177065371079,2015-04-24 21:00:12,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.30601587341549,2015-04-24 21:03:10,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.309793868343988,2015-04-24 21:05:13,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.281425236805859,2015-04-24 21:09:09,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.28447550203532,2015-04-24 21:11:26,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.338963318591524,2015-04-24 21:34:39,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.30886939154945,2015-04-24 21:56:25,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
83.325577884732141,2015-04-24 22:04:35,"Continuous{'all_upper': False, 'word': False, 'provided_answer': True, 'category_average': True, 'user_category_average': False, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'question_answer_percent': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': True} Binary:{'all_upper': False, 'gamma': '0.0', 'word': False, 'provided_answer': True, 'kernel': 'sigmoid', 'category_average': True, 'question_percent': False, 'wiki_answer': True, 'foreign': True, 'ngram_range': (2, 20), 'speech': True, 'numbers': False, 'capital': True, 'unique': True, 'question_average': True, 'user_average': True, 'question_count': False, 'before_noun': False}"
